"geneID","1","1M","2","2M","3","3M","4","4M","5","5M","6","6M","7","7M","8","8M","9","9M","10","10M"
"890","PFLU_0959",635.201,603.986,649.499,608.366,589.014,607.171,627.745,638.91,629.99,672.168,627.173,595.737,643.557,644.852,653.395,647.906,655.231,630.13,639.737,638.233
"891","PFLU_0960",446.597,439.991,461.162,429.002,458.46,428.912,438.064,429.454,439.545,424.532,450.662,409.589,431.436,427.559,422.52,427.268,437.478,434.401,442.253,460.463
"892","PFLU_0961",540.779,538.26,554.437,508.057,545.536,501.863,507.051,494.628,517.769,518.974,553.484,516.591,506.349,505.536,531.545,491.208,537.526,528.644,500.358,548.248
"893","PFLU_0962",5753.02,5771.7,5986.84,5678.47,6247.62,5555.58,5718.95,5880.75,5567.39,5869.2,5818.81,5732.71,6200.86,5460.8,5867.75,5244.37,5870.43,5705.27,5862.3,5981.48
"894","PFLU_0963",599.55,587.169,595.919,601.862,572.144,573.081,600.783,586.209,587.149,579.609,619.861,563.047,598.68,633.605,595.294,597.458,612.777,601.6,638.911,633.414
"895","PFLU_0964",611.421,623.256,620.08,634.666,619.95,600.334,641.803,605.88,619.151,611.208,570.897,573.959,631.305,598.865,615.255,609.684,608.643,618.123,611.336,614.008
"896","PFLU_0965",896.368,826.84,835.711,786.076,834.826,814.919,831.219,865.303,816.802,812.007,847.868,811.966,833.806,826.166,834.327,850.073,880.734,799.344,808.227,859.406
"897","PFLU_0966",585.704,558.12,529.258,556.958,598.551,535.753,576.789,529.936,566.227,543.947,598.207,584.257,578.546,552.108,550.787,538.526,580.733,547.973,557.308,577.869
"898","PFLU_0968",550.356,538.898,570.449,523.806,530.734,550.443,553.513,516.492,555.443,546.344,558.674,512.83,512.707,550.197,550.081,518.43,571.522,538.03,550.308,551.708
"899","PFLU_0969",554.938,543.388,560.892,544.847,560.909,544.091,552.428,560.206,571.499,539.537,529.186,557.927,554.108,554.778,543.225,550.701,544.743,542.512,532.008,562.009
"900","PFLU_0970",490.54,481.757,507.811,461.522,484.577,456.94,491.402,473.503,497.75,503.878,473.951,459.194,494.444,482.041,494.978,461.136,493.235,485.595,479.622,481.398
"901","PFLU_0971",458.607,438.496,471.513,467.368,465.28,462.784,476.679,450.206,434.623,455.15,470.979,445.313,457.887,450.289,453.066,461.747,459.671,440.977,450.067,459.424
"902","PFLU_0972",6500.19,7080.95,6537.42,6973.58,6651.91,5494.42,6368.84,7859.25,5870.1,7210,6273.62,7883.08,6065.48,5961.45,6503.62,6136.67,6386.61,6425.23,6401.49,7948.49
"903","PFLU_0973",549.147,563.99,536.002,562.969,579.518,553.698,583.337,547.046,578.696,565.13,556.18,544.832,575.085,564.126,605.762,559.554,583.965,589.248,582.57,567.739
"904","PFLU_0974",1060.5,1079.63,1088.99,1083.73,1060.07,975.477,1015.92,1044.65,1060.27,1081.05,1068.21,998.271,1113.01,1077.77,1046.31,1049.18,1022.41,1077.01,1100.21,1112.36
"905","PFLU_0975",613.361,561.338,599.054,567.716,598.985,544.399,599.696,596.481,568.986,594.462,595.532,562.819,590.589,554.289,605.746,581.556,600.124,581.816,587.734,582.632
"906","PFLU_0976",866.177,858.353,924.307,814.451,885.134,855.381,852.949,862.31,865.724,879.597,852.08,843.314,865.117,876.174,903.667,864.916,896.7,875.15,903.932,892.915
"907","PFLU_0977",1008.53,940.162,997.476,1053.52,1020.64,988.067,1004.24,993.37,1058.02,1064.43,1015.54,1020.68,982.537,1036.26,1057.58,1046.14,948.312,998.858,995.606,1044.05
"908","PFLU_0978",844.378,794.735,836.841,755.916,819.3,815.204,824.046,839.617,835.504,830.577,806.596,788.305,843.305,769.592,802.08,841.381,863.007,825.823,793.973,842.568
"909","PFLU_0979",496.636,486.212,471.087,502.552,505.47,477.95,516.534,519.036,484.094,496.337,495.658,475.671,492.45,499.905,491.265,485.354,484.052,513.93,505.178,471.34
"910","PFLU_0980",681.041,657.138,650.965,657.016,660.887,646.138,647.645,650.353,685.522,661.152,667.269,638.572,700.385,612.275,700.986,660.541,672.394,650.997,650.432,648.943
"911","PFLU_0981",519.382,521.447,515.158,521.815,515.236,523.769,512.64,487.285,516.609,508.996,525.335,502.47,511.998,480.731,519.13,516.179,536.019,505.574,528.152,498.203
"912","PFLU_0982",489.388,474.395,497.552,470.858,483.233,455.478,490.35,476.829,500.043,501.661,485.149,456.351,507.855,471.527,487.553,493.953,485.694,470.54,507.019,468.815
"913","PFLU_0983",495.493,494.383,542.879,531.941,509.897,516.443,535.522,492.25,546.804,529.322,528.021,500.566,541.86,524.643,563.643,516.51,506.093,521.284,537.927,548.26
"914","PFLU_0984",490.764,492.141,487.5,465.287,511.488,452.777,466.476,491.309,500.415,493.874,489.809,473.311,484.903,495.756,487.125,466.293,476.527,493.057,504.376,474.1
"915","PFLU_0985",471.667,463.259,464.114,470.257,484.224,468.43,467.985,476.22,495.674,501.69,479.816,457.415,474.004,492.129,479.123,502.996,477.378,495.599,488.55,471.873
"916","PFLU_0986",522.119,455.809,479.026,486.339,494.119,468.836,504.842,472.871,496.607,491.821,468.032,485.577,503.05,488.645,491.956,461.509,484.993,489.25,517.111,484.179
"917","PFLU_0987",522.773,490.409,493.78,493.825,492.067,497.918,484.127,496.503,494.888,533.351,498.21,466.097,527.424,458.557,495.214,485.974,500.245,470.072,511.82,492.255
"918","PFLU_0988",520.584,516.291,520.766,492.793,518.596,493.285,509.285,512.293,524.493,512.291,493.225,520.86,530.994,520.922,522.574,526.294,510.538,515.483,556.451,516.919
"919","PFLU_0989",495.977,493.683,494.461,480.329,499.565,472.46,482.157,484.788,492.094,479.108,498.248,468.625,495.211,476.091,500.716,471.742,513.75,509.148,500.934,489.627
"920","PFLU_0990",503.443,500.447,495.885,492.956,490.195,490.404,512.673,493.513,516.363,516.941,483.459,480.743,483.411,483.701,518.626,492.004,494.938,488.363,499.56,490.506
"921","PFLU_0992",624.297,592.412,605.223,553.982,585.733,581.908,602.19,583.913,581.078,585.189,586.225,546.126,631.133,607.686,604.593,594.921,602.402,602.784,616.463,614.95
"922","PFLU_0993",500.851,536.433,529.26,504.985,508.152,492.2,531.348,509.077,528.49,541.515,514.52,505.563,558.788,513.634,512.358,505.551,539.713,519.499,507.871,532.313
"923","PFLU_0994",494.361,483.992,523.283,471.642,485.63,455.321,501.057,491.775,515.347,508.528,493.48,471.967,482.831,470.167,486.938,498.941,497.305,493.795,487.148,482.228
"924","PFLU_0995",932.138,859.881,859.943,835.239,858.977,821.238,864.398,836.87,849.42,835.372,818.076,809.603,821.455,850.173,858.481,857.198,842.605,813.388,831.332,829.893
"925","PFLU_0996",5449.67,5248.97,5349.76,5157.61,5447.19,5079.86,5423.57,5111.66,5259.46,4831.95,5427.41,5063.78,5144.81,5320.38,5212.19,5345.4,5157.82,5112.36,5120.96,5183.99
"926","PFLU_0997",940.872,932.365,870.307,934.788,889.606,879.956,906.268,916.477,960.876,934.996,915.502,886.717,868.245,921.33,909.589,879.311,932.682,900.323,909.844,928.819
"927","PFLU_0998",502.843,502.663,498.786,500.95,486.186,518.984,515.28,505.224,510.726,497.03,502.231,496.444,510.514,507.044,536.389,509.998,529.414,512.208,530.279,507.779
"928","PFLU_0999",645.769,622.658,666.376,617.864,681.268,636.57,657.956,675.371,630.08,671.323,682.441,633.878,649.899,647.31,645.416,640.901,637.118,651.148,686.01,674.371
"929","PFLU_1000",539.254,543.465,552.623,531.705,547.399,517.94,531.574,530.684,536.049,540.531,549.428,513.044,533.19,556.556,549.505,532.132,522.038,529.741,544.473,532.55
"930","PFLU_1001",538.713,533.932,521.231,514.91,490.384,489.578,505.496,508.405,498.421,497.483,540.198,514.588,544.507,521.204,520.798,513.523,522.251,520.148,481.28,510.813
"931","PFLU_1002",504.639,501.228,546.085,518.681,521.872,505.525,521.67,503.772,552.56,529.831,540.525,484.708,545.057,529.957,540.766,516.875,542.275,524.154,502.177,503.264
"932","PFLU_1003",598.534,578.363,594.86,581.709,586.771,568.296,627.624,608.73,609.917,614.078,587.374,588.579,605.635,590.155,586.256,592.699,615.895,589.084,594.465,604.955
"933","PFLU_1004",812.464,812.832,804.8,831.061,812.459,752.433,834.199,816.635,854.261,832.412,791.279,806.093,786.077,820.509,828.874,769.05,814.263,794.617,837.593,852.956
"934","PFLU_1005",1900.3,1870.32,2067.29,1914.64,2122.19,1849.33,1992.01,1940.52,1935.56,1992.03,1922.22,1787.8,1963.93,1891.83,2093.4,1981.87,2033.17,1956.64,1930.7,1998.08
"935","PFLU_1006",686.136,632.833,661.516,642.565,661.274,631.929,663.131,655.657,685.531,631.612,627.652,638.787,665.165,642.592,685.761,641.124,657.572,636.605,670.995,644.473
"936","PFLU_1007",514.497,505.706,506.561,484.206,530.973,487.881,510.141,506.293,528.085,492.593,517.764,464.383,511.687,511.911,512.225,496.867,497.412,479.182,520.546,494.896
"937","PFLU_1008",654.422,599.683,628.452,682.262,680.981,640.691,662.016,628.59,701.317,691.806,645.656,643.029,658.778,682.308,648.786,696.222,661.191,670.851,659.579,684.41
"938","PFLU_1009",500.615,503.642,528.359,506.557,535.323,517.996,523.487,537.841,523.004,549.356,545.878,506.836,545.712,517.364,527.914,518.409,513.276,514.077,521.248,517.566
"939","PFLU_1010",458.836,448.247,459.858,426.986,451.721,435.89,435.598,456.925,446.295,423.3,458.193,450.439,472.861,430.48,466.932,470.077,428.439,466.542,468.987,452.916
"940","PFLU_1011",652.807,602.464,628.045,585.661,602.795,595.991,599.888,597.215,610.381,569.229,649.293,597.37,597.543,614.809,627.367,601.129,608.156,601.432,623.427,613.575
"941","PFLU_1012",675.168,672.047,664.731,624.513,631.758,650.595,693.847,637.807,685.477,692.125,628.215,637.519,663.355,655.937,669.351,686.365,682.149,681.478,680.483,706.118
"942","PFLU_1013",680.51,661.201,686.516,672.221,680.666,655.787,655.452,658.976,674.41,714.269,715.373,642.531,701.666,655.662,691.189,675.793,693.135,665.409,735.693,662.305
"943","PFLU_1014",674.977,650.362,692.053,666.843,702.801,661.075,660.96,658.976,690.994,664.82,616.322,658.331,668.516,693.593,635.894,686.605,687.59,692.458,652.72,684.382
"944","PFLU_1015",702.515,677.42,692.013,688.187,708.169,645.301,688.463,691.527,696.439,681.307,687.823,668.74,674.136,655.801,680.183,681.121,687.598,665.458,696.893,695.337
"945","PFLU_1016",647.944,645.378,659.283,666.853,708.005,629.776,693.847,675.325,669.156,675.903,693.203,642.702,712.291,661.27,691.118,654.441,693.064,676.154,647.82,673.528
"946","PFLU_1017",582.838,599.277,547.468,538.098,586.319,550.904,544.751,570.42,566.069,562.55,553.933,542.251,559.343,539.174,582.542,544.26,567.945,544.479,566.59,578.068
"947","PFLU_1018",654.17,640.798,649.285,672.038,638.372,676.155,651.257,675.339,674.865,670.757,655.944,642.949,695.745,677.17,701.647,618.457,660.978,670.846,654.049,647.267
"948","PFLU_1019",861.347,853.333,862.275,801.481,907.593,805.749,839.167,884.642,833.109,883.459,847.529,820.536,906.536,888.839,897.819,868.751,872.527,869.655,851.793,850.334
"949","PFLU_1020",3202.84,3267.82,3093.27,3361.22,3125.67,3060.79,3254.88,3403.24,3150.99,3321.41,3071.92,3307.38,3204.42,3303.54,3201.2,3300.71,3269.94,3135.42,3308.36,3387.35
"950","PFLU_1021",554.594,554.804,554.831,544.786,557.833,538.689,540.15,551.698,574.979,553.54,560.549,490.595,541.794,563.785,548.322,527.328,576.898,536.319,539.555,565.073
"951","PFLU_1022",443.995,462.486,474.457,447.076,464.196,443.395,445.739,435.006,459.569,443.466,465.185,432.203,448.033,434.933,441.896,467.297,465.946,440.48,454.426,463.534
"952","PFLU_1023",470.551,460.666,504.077,461.866,488.304,464.937,468.404,477.108,489.062,500.173,494.889,470.271,499.98,470.278,483.04,469.185,527.407,464.63,495.968,508.862
"953","PFLU_1024",573.888,584.816,628.501,602.973,632.282,567.082,582.889,602.995,612.069,558.24,570.798,568.267,650.493,577.302,596.842,579.764,602.402,595.201,589.323,607.215
"954","PFLU_1025",513.516,494.965,529.61,475.788,529.711,466.083,505.235,509.243,540.774,489.955,506.785,465.775,512.729,503.014,543.11,503.792,506.72,490.309,511.498,508.125
"955","PFLU_1026",512.032,503.25,508.227,503.341,504.353,493.19,493.898,517.536,533.264,506.269,495.451,509.739,499.358,511.281,509.803,523.671,517.192,471.432,498.114,518.532
"956","PFLU_1027",675.444,687.685,681.217,692.716,691.57,604.98,656.552,696.28,685.493,713.01,687.683,627.761,701.056,635.498,712.278,665.231,666.309,634.443,659.366,668.489
"957","PFLU_1028",464.536,492.545,503.249,506.706,501.522,472.077,484.354,489.643,506.192,490.244,529.598,457.609,500.487,485.614,499.184,477.309,498.735,491.789,488.383,509.019
"958","PFLU_1029",582.486,559.537,567.931,602.156,630.955,585.136,598.332,584.239,585.619,596.73,616.25,586.065,596.454,566.901,574.768,572.848,602.409,583.989,593.545,573.572
"959","PFLU_1030",575.225,539.874,535.673,538.385,538.362,496.6,540.954,555.65,540.187,534.178,543.122,522.049,545.245,563.447,535.198,510.333,536.693,523.464,530.12,549.879
"960","PFLU_1031",3998.75,3863.82,4092.08,4004.3,4231.88,3971.78,4077.63,4063.94,4265.63,4164.57,4129.09,3921.61,4080.27,4002.01,4090.89,3996.46,3923.51,4059.28,3996.61,4101.01
"961","PFLU_1032",856.872,839.779,840.579,766.454,822.585,786.395,861.668,767.769,830.668,825.78,843.763,783.517,855.79,797.174,890.59,812.129,815.83,821.295,848.036,829.401
"962","PFLU_1033",1849.53,1880.35,1885.67,1891.82,1876.85,1857.93,1905.1,1886.87,1914.21,1936.6,1931.81,1798.7,1910.2,1991.84,1849.04,1866.91,1945.4,1902.44,2001.24,1942.72
"963","PFLU_1034",510.048,489.648,506.242,499.484,498.396,483.706,509.703,478.477,515.423,474.75,511.242,490.86,527.101,491.84,521.705,496.518,513.213,512.173,504.067,518.532
"964","PFLU_1035",494.941,484.561,489.612,482.715,486.065,485.277,490.868,474.459,510.798,496.701,508.617,481.235,494.179,483.033,474.624,514.038,512.559,494.53,485.786,477.172
"965","PFLU_1036",574.544,530.857,533.52,529.711,563.005,526.631,554.348,550.931,559.227,552.815,545.072,549.455,517.789,533.912,559.531,549.956,564.049,541.519,562.707,546.562
"966","PFLU_1037",1052.5,1019.73,1015.91,1011.32,1026.79,994.187,1035.41,1036.71,1064.89,1021.08,996.445,954.947,1051.35,980.877,1026.4,1053.05,1092.89,1042.13,1090.02,987.394
"967","PFLU_1038",520.753,501.851,522.53,494.945,486.843,457.286,468.16,465.992,481.142,502.332,498.518,492.25,492.325,484.605,525.387,478.707,510.539,456.548,491.442,465.742
"968","PFLU_1039",559.122,559.672,584.229,555.439,568.682,549.268,550.412,577.773,586.472,555.068,549.929,526.084,573.799,550.706,558.84,567.648,579.083,525.355,571.491,545.244
"969","PFLU_1040",496.393,462.735,436.29,454.511,468.052,440.478,475.456,439.88,472.14,470.119,463.283,436.449,461.126,448.558,447.831,431.117,468.86,443.728,462.834,454.626
"970","PFLU_1041",561.683,532.541,538.137,531.407,553.008,536.869,538.435,567.397,558.128,525.147,537.964,523.108,578.65,547.264,561.401,543.096,554.035,543.3,523.001,533.508
"971","PFLU_1042",850.746,809.452,843.307,859.247,825.976,805.401,830.584,805.118,850.216,812.374,821.545,826.014,824.914,825.053,792.439,798.986,885.745,823.967,800.946,815.946
"972","PFLU_1043",1632.67,1604.37,1563.5,1636.97,1606.27,1491.91,1577.85,1562.02,1585.25,1601.81,1575.87,1583.08,1655.86,1574.22,1655.88,1523.19,1562.7,1646.53,1607.12,1607.48
"973","PFLU_1044",503.414,476.104,509.771,502.751,480.372,476.697,482.557,495.366,501.28,473.437,479.06,453.721,525.904,479.429,509.389,490.462,479.661,484.497,489.413,478.759
"974","PFLU_1045",1677.95,1623.44,1603.33,1633.53,1622.96,1680.1,1645.49,1680.68,1626.89,1749.82,1773.51,1678.53,1729.17,1668.23,1755.45,1664.4,1759.84,1694.5,1571.58,1755.92
"975","PFLU_1046",685.906,739.801,724.219,666.753,730.078,661.688,720.46,724.784,697.947,712.491,719.778,665.013,716.397,714.905,729.535,694.835,737.901,707.646,710.917,703.131
"976","PFLU_1047",556.568,561.579,534.185,535.379,573.776,507.674,565.299,528.27,570.092,552.511,542.327,521.472,558.556,542.4,564.762,565.996,535.192,535.817,550.87,563.527
"977","PFLU_1048",5999.29,5912.25,5884.6,6021.93,5868.41,5502.81,5864.75,5623.61,6190.79,5912.6,6075.1,5600.03,5779.24,5721.5,5876.74,5700.85,5592.97,5677.94,6495.3,6249.6
"978","PFLU_1049",528.532,536.193,564.174,532.153,561.48,520.802,515.29,533.542,536.134,551.716,550.069,508.035,544.06,525.713,539.161,537.81,551.59,522.017,553.006,535.259
"979","PFLU_1050",2967.25,2811.03,2865.85,2942.67,2957.44,2887.12,2798.12,2823.92,3082.86,3120.38,2897.18,2891.03,3074.97,3002.31,3124.79,3001.87,2968.76,2900.15,2957.79,3075.17
"980","PFLU_1051",558.327,538.843,526.478,514.016,566.602,510.676,542.502,531.053,547.057,522.422,552.659,518.486,522.811,552.128,520.669,511.691,540.867,540.594,550.269,546.163
"981","PFLU_1052",463.216,436.348,458.549,438.515,429.372,434.383,438.196,441.732,458.692,451.835,429.945,430.738,459.316,441.332,445.564,431,445.212,428.737,448.144,457.926
"982","PFLU_1053",1197.43,1129.04,1199.5,1104.38,1134.57,1085.5,1192.45,1164.44,1166.28,1159.92,1160.14,1082.76,1196.26,1187.54,1149.88,1124.2,1184.37,1110.9,1165.63,1149.12
"983","PFLU_1054",958.981,985.04,960.228,921.499,992.989,938.689,954.881,966.971,912.975,941.807,1010.65,924.807,980.689,927.841,1015.36,870.018,1018.27,960.467,969.981,945.816
"984","PFLU_1055",514.224,485.563,492.802,465.823,504.544,467.704,488.762,474.994,490.437,484.047,496.598,471.781,491.898,493.964,484.136,465.258,488.81,465.367,487.664,478.048
"985","PFLU_1056",563.494,526.223,537.645,510.767,514.022,527.274,527.94,547.536,539.228,542.898,532.196,527.068,543.727,519.493,504.057,511.349,524.448,509.193,532.679,533.622
"986","PFLU_1057",518.041,495.094,538.072,522.684,538.126,518.838,510.757,492.726,527.384,526.541,525.108,521.145,544.482,548.711,542.561,532.908,529.17,508.849,545.267,514.161
"987","PFLU_1058",490.189,461.666,488.986,476.304,466.542,457.082,472.082,483.65,463.077,454.869,494.148,462.456,484.12,480.177,464.733,475.165,475.347,481.753,480.878,476.88
"988","PFLU_1059",553.898,529.103,588.155,597.745,574.517,526.186,544.635,541.788,580.496,566.773,567.812,572.322,587.012,552.525,567.2,561.214,572.194,551.483,560.633,572.777
"989","PFLU_1060",606.841,635.526,644.573,617.038,611.692,597.911,650.599,657.036,596.962,621.116,636.077,626.446,643.269,644.661,643.838,615.815,659.682,634.413,634.748,647.228
"990","PFLU_1061",552.3,549.993,549.422,551.898,577.508,548.781,549.806,549.688,576.668,569.981,583.462,558.164,567.059,550.15,576.971,536.684,603.605,542.994,580.327,560.17
"991","PFLU_1062",644.185,617.237,658.585,598.89,625.7,620.221,659.893,647.847,643.6,639.657,612.863,613.117,657.253,644.661,634.507,624.938,664.361,625.285,620.746,670.51
"992","PFLU_1063",607.262,619.183,607.595,606.369,590.825,604.31,587.974,626.349,631.617,607.079,616.404,589.792,618.845,582.57,602.784,577.168,608.643,626.256,623.812,614.008
"993","PFLU_1064",494.941,484.561,524.323,511.11,520.784,506.224,501.777,479.851,508.973,489.45,486.819,493.396,475.944,483.033,511.134,496.19,496.083,508.813,520.486,489.921
"994","PFLU_1065",873.286,799.824,825.111,793.489,824.332,756.82,804.463,819.654,840.109,818.929,819.903,847.279,815.111,783.284,823.809,789.497,809.786,766.28,832.23,798.102
"995","PFLU_1066",596.335,526.959,547.113,528.635,544.214,533.843,538.618,552.519,566.651,554.454,558.401,523.098,551.875,549.926,549.517,537.285,571.463,557.39,543.926,559.925
"996","PFLU_1067",598.943,627.33,632.564,582.114,599.146,584.431,612.818,609.974,614.996,598.819,637.088,577.917,606.385,619.235,611.098,630.007,633.656,593.723,582.224,609.859
